Day,State_ID,State,Lat,Long_,Active,Incident_Rate,Total_Test_Results,Case_Fatality_Ratio,Testing_Rate,Resident_Population_2020_Census,Population_Density_2020_Census,Density_Rank_2020_Census,SexRatio,Confirmed,Deaths,Recovered
25,45,Utah,40.15,-111.8624,49815,10519.91324,2536306,0.473516296,79112.26535,3271616,39.7,42,101,True,True,True
25,46,Vermont,44.0459,-72.7107,3518,1789.294363,853551,1.531571876,136789.4306,643077,69.8,33,97,True,True,True
25,47,Virginia,37.7693,-78.17,435347,5607.380172,5056432,1.270530422,59239.88922,8631393,218.6,16,97,True,True,True
25,49,West Virginia,38.4912,-80.9545,24365,6463.699685,1865450,1.639344262,104090.2337,1793716,74.6,31,98,True,True,True
25,50,Wisconsin,44.2685,-89.6165,70291,10004.01207,6003401,1.06424803,103108.0988,5893718,108.8,27,99,True,True,True
25,51,Wyoming,42.756,-107.3025,1483,8822.670576,573868,1.118248404,99154.91595,576851,5.9,51,104,True,False,True
26,1,Alabama,32.3182,-86.9023,205802,9094.272396,2097970,1.546503883,42787.90215,5024279,99.2,29,94,True,True,False
26,2,Alaska,61.3707,-152.4044,53227,7311.511937,1460189,0.486099426,199603.442,733391,1.3,52,109,True,True,False
26,3,Arizona,33.7298,-111.4312,620666,10065.55139,6462314,1.699053973,46423.6623,7151502,62.9,35,99,True,True,True
26,4,Arkansas,34.9697,-92.3731,18189,9516.4232,2368680,1.633082277,78490.1869,3011524,57.9,36,96,True,True,True
26,5,California,36.1162,-119.6816,3196777,8187.453791,41010770,1.182920176,103792.6163,39538223,253.7,13,99,True,True,False
26,6,Colorado,39.0598,-105.3111,362534,6748.355889,5279863,1.419638722,91684.40783,5773714,55.7,39,101,True,True,False
26,7,Connecticut,41.5978,-72.7554,228165,6868.98418,5577331,2.8313713,156434.2786,3605944,744.7,6,95,True,True,False
26,8,Delaware,39.3185,-75.5071,74425,7752.39175,1192732,1.410782885,122486.7627,989948,508,8,94,True,True,False
26,9,District of Columbia,38.8974,-77.0268,9804,5058.455627,1059682,2.487394958,150149.9825,689545,11280,1,96,True,True,True
26,10,Florida,27.7663,-81.6868,1642090,7765.077857,18566269,1.539367404,86444.25155,21538187,401.4,10,96,True,True,False
26,11,Georgia,33.0406,-83.6431,865739,8280.926549,6271545,1.533402865,59068.42932,10711908,185.6,19,95,True,True,False
26,12,Hawaii,21.0943,-157.4983,25158,1805.106676,948691,1.565067689,67004.00884,1455271,226.6,15,101,True,True,False
26,13,Idaho,44.2405,-114.4788,81553,8986.354721,592647,1.05111089,33163.1474,1839106,22.3,46,101,True,True,True
26,15,Indiana,39.8494,-86.2583,208148,9134.37308,6787227,1.594774175,100817.0857,6785528,189.4,18,97,True,True,True
26,17,Kansas,38.5266,-96.7265,262533,9321.961175,1147637,1.330372858,39392.83579,2937880,35.9,43,99,True,True,False
26,18,Kentucky,37.6681,-84.6701,305146,7845.67268,3534120,0.997092882,79104.26748,4505836,114.1,25,97,True,True,True
26,19,Louisiana,31.1695,-91.8678,59916,8358.339819,4873912,2.218693542,104842.5032,4657757,107.8,28,96,True,True,False
26,20,Maine,44.6939,-69.3819,24877,2805.361059,1343658,1.479713604,99958.78626,1362359,44.2,40,96,True,True,True
26,21,Maryland,39.0639,-76.8021,328180,5700.268622,6784162,2.020486333,112215.0362,6177224,636.1,7,94,True,True,True
26,22,Massachusetts,42.2302,-71.5301,137575,7343.964885,13096275,2.809260682,190007.5343,7029917,901.2,5,94,True,True,False
26,23,Michigan,43.3266,-84.5361,123757,6029.604709,9171401,2.541649506,91834.70836,10077331,178,20,97,True,True,False
26,24,Minnesota,45.6945,-93.9002,9720,8094.322466,6080904,1.352494031,107824.4822,5706494,71.7,32,99,True,True,True
26,25,Mississippi,32.7416,-89.6787,37934,8957.817636,1561086,2.195065229,52453.22059,2961279,63.1,34,94,True,True,False
26,26,Missouri,38.4561,-92.2884,457182,7561.799503,4071261,1.49062702,66334.96963,6154913,89.5,30,96,True,True,False
26,27,Montana,46.9219,-110.4544,4242,8622.931984,922956,1.285807292,86356.19371,1084225,7.4,50,101,True,True,True
26,28,Nebraska,41.1254,-98.2681,53722,9725.042494,2040787,1.012640733,105499.3052,1961504,25.5,45,100,True,True,True
26,29,Nevada,38.3135,-117.0554,268765,8858.414963,2436985,1.498242643,79118.88229,3104614,28.3,44,101,True,True,False
26,30,New Hampshire,43.4525,-71.5639,5430,4645.987272,1215219,1.573481922,89373.33007,1377529,153.8,23,98,True,True,True
26,31,New Jersey,40.2989,-74.521,584919,7563.236094,9251821,3.141648841,104161.4849,9288994,1263,2,95,True,True,True
26,32,New Mexico,34.8405,-106.2485,70466,8121.596945,2262391,1.862051957,107895.8275,2117522,17.5,47,98,True,True,True
26,33,New York,42.1657,-74.9481,1192887,6984.361372,30925488,3.144607336,158970.8332,20201249,428.7,9,94,True,True,True
26,34,North Carolina,35.6301,-79.8064,83104,6935.709134,8607937,1.206450717,82073.49407,10439388,214.7,17,95,True,True,False
26,35,North Dakota,47.5289,-99.784,982,12729.41047,1328400,1.484444261,174316.5254,779094,11.3,49,105,True,True,True
26,36,Ohio,40.3888,-82.7649,113930,7467.794783,8850736,1.243644878,75717.85681,11799448,288.8,12,96,True,True,True
26,37,Oklahoma,35.5653,-96.9289,30404,9512.932998,3093132,0.882781119,78169.18547,3959353,57.7,37,98,True,True,True
26,38,Oregon,44.572,-122.0709,137451,3304.022987,3081394,1.366294715,73057.99295,4237256,44.1,41,98,True,True,False
26,39,Pennsylvania,40.5908,-77.2098,154072,6379.953927,8954749,2.548848439,34309.87169,13002700,290.6,11,96,True,True,True
26,40,Rhode Island,41.6809,-71.5118,103443,10609.79213,2431923,1.891526389,229565.0869,1097379,1061.4,3,95,True,True,True
26,41,South Carolina,33.8569,-80.945,228301,8228.598442,4048626,1.552634498,78633.73262,5118425,170.2,21,94,True,True,True
26,42,South Dakota,44.2998,-99.4388,3428,12138.01024,398190,1.587818961,45010.56339,886667,11.7,48,102,True,False,True
26,45,Utah,40.15,-111.8624,47831,10563.92504,2545013,0.476267808,79383.85344,3271616,39.7,42,101,True,True,True
26,46,Vermont,44.0459,-72.7107,3540,1808.525471,858834,1.515285778,137636.0801,643077,69.8,33,97,True,False,True
26,47,Virginia,37.7693,-78.17,439625,5662.526204,5079311,1.277398692,59507.93385,8631393,218.6,16,97,True,True,True
26,49,West Virginia,38.4912,-80.9545,24175,6527.25474,1880328,1.648173161,104920.4111,1793716,74.6,31,98,True,True,True
26,50,Wisconsin,44.2685,-89.6165,70017,10030.87369,6020539,1.072527442,103402.443,5893718,108.8,27,99,True,True,True
26,51,Wyoming,42.756,-107.3025,1288,8838.22109,609573,1.165154833,105324.1505,576851,5.9,51,104,True,True,True
27,1,Alabama,32.3182,-86.9023,208703,9159.067015,2106035,1.597021506,42952.38707,5024279,99.2,29,94,True,True,False
27,2,Alaska,61.3707,-152.4044,53409,7336.527486,1467400,0.486305198,200589.164,733391,1.3,52,109,True,True,False
27,3,Arizona,33.7298,-111.4312,625637,10146.85693,6504407,1.711842353,46637.91709,7151502,62.9,35,99,True,True,True
27,4,Arkansas,34.9697,-92.3731,17716,9575.307078,2379938,1.641034869,78863.23963,3011524,57.9,36,96,True,True,True
27,5,California,36.1162,-119.6816,3211832,8226.945368,41252482,1.194130772,104404.3561,39538223,253.7,13,99,True,True,False
27,6,Colorado,39.0598,-105.3111,363973,6777.459498,5310316,1.422510095,92213.22179,5773714,55.7,39,101,True,True,True
27,7,Connecticut,41.5978,-72.7554,230563,6937.421868,5633306,2.820420556,158004.2785,3605944,744.7,6,95,True,True,False
27,8,Delaware,39.3185,-75.5071,74760,7787.513196,1200135,1.413651229,123247.0085,989948,508,8,94,True,True,False
27,9,District of Columbia,38.8974,-77.0268,9699,5081.835043,1064329,2.49546912,150808.4319,689545,11280,1,96,True,True,True
27,10,Florida,27.7663,-81.6868,1650338,7804.225371,18631782,1.541191203,86749.27903,21538187,401.4,10,96,True,True,False
27,11,Georgia,33.0406,-83.6431,871962,8341.054133,6296044,1.540528791,59299.17269,10711908,185.6,19,95,True,True,False
27,12,Hawaii,21.0943,-157.4983,25249,1811.745695,953191,1.5710276,67321.83418,1455271,226.6,15,101,True,True,False
27,13,Idaho,44.2405,-114.4788,81252,9021.048479,595187,1.063196288,33305.27989,1839106,22.3,46,101,True,True,True
27,15,Indiana,39.8494,-86.2583,207984,9167.497373,6830296,1.595168963,101456.8302,6785528,189.4,18,97,True,True,True
27,17,Kansas,38.5266,-96.7265,265495,9430.703316,1159776,1.349246213,39809.50903,2937880,35.9,43,99,True,True,True
27,18,Kentucky,37.6681,-84.6701,307467,7899.727666,3545049,1.003587073,79348.89147,4505836,114.1,25,97,True,True,True
27,19,Louisiana,31.1695,-91.8678,39407,8441.243041,4908042,2.213977004,105576.6721,4657757,107.8,28,96,True,True,True
27,20,Maine,44.6939,-69.3819,25292,2839.581852,1351461,1.472360493,100539.2751,1362359,44.2,40,96,True,True,True
27,21,Maryland,39.0639,-76.8021,330084,5732.34111,6819049,2.018703886,112792.0929,6177224,636.1,7,94,True,True,True
27,22,Massachusetts,42.2302,-71.5301,140811,7392.133163,13192478,2.807441762,191403.2972,7029917,901.2,5,94,True,True,False
27,23,Michigan,43.3266,-84.5361,125813,6050.281885,9219943,2.534452769,92320.76718,10077331,178,20,97,True,True,False
27,24,Minnesota,45.6945,-93.9002,9385,8108.986544,6096425,1.353984217,108099.6952,5706494,71.7,32,99,True,True,True
27,25,Mississippi,32.7416,-89.6787,39943,9027.505007,1563160,2.202313602,52522.90796,2961279,63.1,34,94,True,True,False
27,26,Missouri,38.4561,-92.2884,460543,7617.702399,4086146,1.494660247,66577.49794,6154913,89.5,30,96,True,True,False
27,27,Montana,46.9219,-110.4544,4312,8657.644525,929959,1.297943392,87011.428,1084225,7.4,50,101,True,True,True
27,28,Nebraska,41.1254,-98.2681,53661,9759.26485,2052707,1.015446224,106115.5144,1961504,25.5,45,100,True,True,True
27,29,Nevada,38.3135,-117.0554,269739,8891.530169,2445386,1.509458764,79391.62822,3104614,28.3,44,101,True,True,False
27,30,New Hampshire,43.4525,-71.5639,5214,4674.743383,1224489,1.582681749,90055.09259,1377529,153.8,23,98,True,True,True
27,31,New Jersey,40.2989,-74.521,589144,7616.781447,9295008,3.136561637,104647.7051,9288994,1263,2,95,True,True,True
27,32,New Mexico,34.8405,-106.2485,69807,8157.412932,2271257,1.869661555,108318.6564,2117522,17.5,47,98,True,True,True
27,33,New York,42.1657,-74.9481,1202182,7037.642106,31128149,3.132559865,160012.6013,20201249,428.7,9,94,True,True,True
27,34,North Carolina,35.6301,-79.8064,88552,6988.979112,8656129,1.21621806,82532.98696,10439388,214.7,17,95,True,True,False
27,35,North Dakota,47.5289,-99.784,991,12749.6188,1333029,1.483120626,174923.9563,779094,11.3,49,105,True,True,True
27,36,Ohio,40.3888,-82.7649,110350,7513.700798,8872864,1.244586034,75907.16137,11799448,288.8,12,96,True,True,True
27,37,Oklahoma,35.5653,-96.9289,29855,9580.813203,3115197,0.893672021,78726.80897,3959353,57.7,37,98,True,True,True
27,38,Oregon,44.572,-122.0709,138139,3320.80924,3105100,1.373667564,73620.04791,4237256,44.1,41,98,True,True,False
27,39,Pennsylvania,40.5908,-77.2098,146855,6425.423424,8997550,2.556827161,34436.46921,13002700,290.6,11,96,True,True,True
27,40,Rhode Island,41.6809,-71.5118,104012,10667.6572,2451147,1.889230061,231379.7657,1097379,1061.4,3,95,True,True,True
27,41,South Carolina,33.8569,-80.945,230222,8297.819611,4072097,1.561918494,79089.59402,5118425,170.2,21,94,True,True,True
27,42,South Dakota,44.2998,-99.4388,3238,12163.78288,399210,1.616050851,45125.86206,886667,11.7,48,102,True,True,True
27,45,Utah,40.15,-111.8624,46034,10626.58962,2557878,0.475513966,79785.13755,3271616,39.7,42,101,True,True,True
27,46,Vermont,44.0459,-72.7107,3511,1823.589839,862821,1.511556376,138275.0337,643077,69.8,33,97,True,True,True
27,47,Virginia,37.7693,-78.17,444502,5723.764425,5112697,1.274784926,59899.07585,8631393,218.6,16,97,True,True,True
27,49,West Virginia,38.4912,-80.9545,23571,6571.726538,1890498,1.658246657,105487.8869,1793716,74.6,31,98,True,True,True
27,50,Wisconsin,44.2685,-89.6165,69286,10057.64943,6050119,1.076161202,103910.478,5893718,108.8,27,99,True,True,True
27,51,Wyoming,42.756,-107.3025,1434,8875.542324,616677,1.160255412,106551.6044,576851,5.9,51,104,True,False,True
28,1,Alabama,32.3182,-86.9023,203251,9233.467634,2116642,1.62126105,43168.71584,5024279,99.2,29,94,True,True,True
28,2,Alaska,61.3707,-152.4044,53615,7364.823763,1479849,0.486292852,202290.9049,733391,1.3,52,109,True,True,False
28,3,Arizona,33.7298,-111.4312,629309,10211.03032,6549568,1.724764273,46840.60391,7151502,62.9,35,99,True,True,True
28,4,Arkansas,34.9697,-92.3731,17577,9638.001673,2394171,1.644800176,79334.87397,3011524,57.9,36,96,True,True,True
28,5,California,36.1162,-119.6816,3234331,8285.803105,41470634,1.208770566,104956.4688,39538223,253.7,13,99,True,True,False
28,6,Colorado,39.0598,-105.3111,365304,6802.48235,5342864,1.421617054,92778.41526,5773714,55.7,39,101,True,True,True
28,7,Connecticut,41.5978,-72.7554,231945,6977.418648,5883910,2.821940386,165033.2778,3605944,744.7,6,95,True,True,False
28,8,Delaware,39.3185,-75.5071,75420,7855.599509,1203211,1.405320609,123562.8961,989948,508,8,94,True,True,False
28,9,District of Columbia,38.8974,-77.0268,9788,5119.66719,1070939,2.496402081,151745.0255,689545,11280,1,96,True,True,True
28,10,Florida,27.7663,-81.6868,1661559,7857.410676,18765200,1.542728879,87370.47111,21538187,401.4,10,96,True,True,False
28,11,Georgia,33.0406,-83.6431,879130,8410.298808,6338228,1.548450821,59696.48191,10711908,185.6,19,95,True,True,False
28,12,Hawaii,21.0943,-157.4983,25341,1818.384713,958263,1.573059893,67680.05865,1455271,226.6,15,101,True,True,False
28,13,Idaho,44.2405,-114.4788,80701,9049.474977,597513,1.064185011,33435.43744,1839106,22.3,46,101,True,True,True
28,15,Indiana,39.8494,-86.2583,208416,9209.37064,6884491,1.593399947,102261.8397,6785528,189.4,18,97,True,True,True
28,17,Kansas,38.5266,-96.7265,265572,9433.346354,1159776,1.348868181,39809.50903,2937880,35.9,43,99,True,True,False
28,18,Kentucky,37.6681,-84.6701,309573,7965.399437,3560903,1.014702081,79703.75182,4505836,114.1,25,97,True,True,True
28,19,Louisiana,31.1695,-91.8678,41845,8494.869852,4938784,2.213927766,106237.9619,4657757,107.8,28,96,True,True,False
28,20,Maine,44.6939,-69.3819,25550,2860.709471,1363123,1.474489,101406.8465,1362359,44.2,40,96,True,True,True
28,21,Maryland,39.0639,-76.8021,332230,5768.565323,6865525,2.017783564,113560.8401,6177224,636.1,7,94,True,True,True
28,22,Massachusetts,42.2302,-71.5301,110069,7459.322107,13309441,2.790712149,193100.2569,7029917,901.2,5,94,True,True,True
28,23,Michigan,43.3266,-84.5361,127980,6072.861562,9271264,2.539539117,92834.65258,10077331,178,20,97,True,True,False
28,24,Minnesota,45.6945,-93.9002,9825,8132.3214,6138854,1.353587727,108852.0315,5706494,71.7,32,99,True,True,True
28,25,Mississippi,32.7416,-89.6787,41719,9088.120252,1564964,2.1979769,52583.5232,2961279,63.1,34,94,True,True,False
28,26,Missouri,38.4561,-92.2884,462556,7650.875904,4106829,1.493077665,66914.49578,6154913,89.5,30,96,True,True,False
28,27,Montana,46.9219,-110.4544,4004,8695.351139,938967,1.301999268,87854.25972,1084225,7.4,50,101,True,True,True
28,28,Nebraska,41.1254,-98.2681,54207,9801.293212,2064234,1.013201686,106711.4073,1961504,25.5,45,100,True,True,True
28,29,Nevada,38.3135,-117.0554,270770,8926.528397,2456188,1.520634586,79742.32474,3104614,28.3,44,101,True,True,False
28,30,New Hampshire,43.4525,-71.5639,5374,4725.857186,1234754,1.590463444,90810.03243,1377529,153.8,23,98,True,True,True
28,31,New Jersey,40.2989,-74.521,593414,7670.214215,9341031,3.12660084,105165.8544,9288994,1263,2,95,True,True,True
28,32,New Mexico,34.8405,-106.2485,68969,8189.461325,2271929,1.878650586,108350.7048,2117522,17.5,47,98,True,True,True
28,33,New York,42.1657,-74.9481,1214786,7108.492887,31378817,3.116234168,161301.1469,20201249,428.7,9,94,True,True,True
28,34,North Carolina,35.6301,-79.8064,94911,7050.85886,8725737,1.223258959,83196.67348,10439388,214.7,17,95,True,True,False
28,35,North Dakota,47.5289,-99.784,1025,12768.5149,1337275,1.481953465,175481.1288,779094,11.3,49,105,True,True,True
28,36,Ohio,40.3888,-82.7649,108230,7560.171442,8921429,1.245422738,76322.63391,11799448,288.8,12,96,True,True,True
28,37,Oklahoma,35.5653,-96.9289,29171,9639.443908,3131910,0.897412369,79149.17749,3959353,57.7,37,98,True,True,True
28,38,Oregon,44.572,-122.0709,138853,3337.880005,3122704,1.370904157,74037.42813,4237256,44.1,41,98,True,True,False
28,39,Pennsylvania,40.5908,-77.2098,139600,6472.681706,9050928,2.566157233,34567.83161,13002700,290.6,11,96,True,True,True
28,40,Rhode Island,41.6809,-71.5118,104725,10737.98261,2474030,1.884768887,233539.8415,1097379,1061.4,3,95,True,True,True
28,41,South Carolina,33.8569,-80.945,232364,8374.304729,4099194,1.600996361,79615.88078,5118425,170.2,21,94,True,True,True
28,42,South Dakota,44.2998,-99.4388,3137,12184.92097,400070,1.635511851,45223.07465,886667,11.7,48,102,True,True,True
28,45,Utah,40.15,-111.8624,43187,10681.5186,2573911,0.473068668,80285.23767,3271616,39.7,42,101,True,False,True
28,46,Vermont,44.0459,-72.7107,3525,1846.667169,870947,1.49266684,139577.3002,643077,69.8,33,97,True,False,True
28,47,Virginia,37.7693,-78.17,448769,5783.760777,5146985,1.277766299,60300.78546,8631393,218.6,16,97,True,True,True
28,49,West Virginia,38.4912,-80.9545,23140,6615.640346,1906307,1.672542636,106370.0132,1793716,74.6,31,98,True,True,True
28,50,Wisconsin,44.2685,-89.6165,69387,10091.65583,6092912,1.077980871,104645.4455,5893718,108.8,27,99,True,True,True
28,51,Wyoming,42.756,-107.3025,1242,8886.254901,625382,1.158856698,108055.6847,576851,5.9,51,104,True,False,True
29,1,Alabama,32.3182,-86.9023,205873,9291.552328,2127308,1.660732865,43386.24792,5024279,99.2,29,94,True,True,False
29,2,Alaska,61.3707,-152.4044,53800,7390.112707,1489766,0.48462876,203646.5289,733391,1.3,52,109,True,False,False
29,3,Arizona,33.7298,-111.4312,633347,10280.10843,6589141,1.740304172,47031.90136,7151502,62.9,35,99,True,True,True
29,4,Arkansas,34.9697,-92.3731,17356,9694.565982,2407700,1.651268274,79783.18009,3011524,57.9,36,96,True,True,True
29,5,California,36.1162,-119.6816,3253293,8335.47381,41677405,1.221728291,105479.7777,39538223,253.7,13,99,True,True,False
29,6,Colorado,39.0598,-105.3111,366895,6832.384746,5393734,1.421749153,93661.76883,5773714,55.7,39,101,True,True,True
29,7,Connecticut,41.5978,-72.7554,233177,7012.703325,5708292,2.818140731,160107.5033,3605944,744.7,6,95,True,True,False
29,8,Delaware,39.3185,-75.5071,75857,7900.784995,1211530,1.401182817,124417.2099,989948,508,8,94,True,True,False
29,9,District of Columbia,38.8974,-77.0268,9919,5159.624739,1079006,2.490800242,152888.0664,689545,11280,1,96,True,True,True
29,10,Florida,27.7663,-81.6868,1672316,7908.514756,18819999,1.545653108,87625.61437,21538187,401.4,10,96,True,True,False
29,11,Georgia,33.0406,-83.6431,885529,8472.065208,6378542,1.554837885,60076.17856,10711908,185.6,19,95,True,True,False
29,12,Hawaii,21.0943,-157.4983,25479,1828.201984,973434,1.568475951,68751.55381,1455271,226.6,15,101,True,True,False
29,13,Idaho,44.2405,-114.4788,80378,9085.0081,599636,1.062486526,33554.23558,1839106,22.3,46,101,True,True,True
29,15,Indiana,39.8494,-86.2583,209066,9248.436511,6929205,1.594057418,102926.0189,6785528,189.4,18,97,True,True,True
29,17,Kansas,38.5266,-96.7265,267542,9506.561943,1168723,1.36014385,40116.61633,2937880,35.9,43,99,True,True,True
29,18,Kentucky,37.6681,-84.6701,311749,8023.617664,3577417,1.023240503,80073.38496,4505836,114.1,25,97,True,True,True
29,19,Louisiana,31.1695,-91.8678,44154,8545.786283,4964052,2.215336441,106781.5008,4657757,107.8,28,96,True,True,False
29,20,Maine,44.6939,-69.3819,25864,2887.416568,1376086,1.468580115,102371.2034,1362359,44.2,40,96,True,True,True
29,21,Maryland,39.0639,-76.8021,334071,5799.661907,6918308,2.018087494,114433.9098,6177224,636.1,7,94,True,True,False
29,22,Massachusetts,42.2302,-71.5301,113091,7504.559664,13395638,2.792449328,194350.8476,7029917,901.2,5,94,True,True,False
29,23,Michigan,43.3266,-84.5361,130111,6094.279712,9323727,2.531928422,93359.97301,10077331,178,20,97,True,True,False
29,24,Minnesota,45.6945,-93.9002,10258,8152.074462,6181070,1.356398193,109600.591,5706494,71.7,32,99,True,True,True
29,25,Mississippi,32.7416,-89.6787,43867,9161.570876,1567150,2.194291834,52656.97383,2961279,63.1,34,94,True,True,False
29,26,Missouri,38.4561,-92.2884,464603,7684.456746,4128988,1.489521402,67275.54278,6154913,89.5,30,96,True,True,False
29,27,Montana,46.9219,-110.4544,3728,8724.543357,944503,1.315874139,88372.23446,1084225,7.4,50,101,True,True,True
29,28,Nebraska,41.1254,-98.2681,53184,9801.293212,2075362,1.013201686,107286.6738,1961504,25.5,45,100,False,False,True
29,29,Nevada,38.3135,-117.0554,272061,8969.643096,2468681,1.526717557,80147.92108,3104614,28.3,44,101,True,True,False
29,30,New Hampshire,43.4525,-71.5639,5388,4768.513309,1243827,1.597828434,91477.30657,1377529,153.8,23,98,True,True,True
29,31,New Jersey,40.2989,-74.521,598955,7737.607504,9398414,3.111299942,105811.9,9288994,1263,2,95,True,True,True
29,32,New Mexico,34.8405,-106.2485,68496,8240.91998,2306874,1.879651385,110017.2689,2117522,17.5,47,98,True,True,True
29,33,New York,42.1657,-74.9481,1226619,7175.066817,31649335,3.100574149,162691.7303,20201249,428.7,9,94,True,True,True
29,34,North Carolina,35.6301,-79.8064,101759,7117.21035,8810439,1.226725111,84004.27571,10439388,214.7,17,95,True,True,False
29,35,North Dakota,47.5289,-99.784,1047,12788.592,1341601,1.4816791,176048.7992,779094,11.3,49,105,True,True,True
29,36,Ohio,40.3888,-82.7649,106923,7601.868407,8982880,1.245793898,76848.34589,11799448,288.8,12,96,True,True,True
29,37,Oklahoma,35.5653,-96.9289,29201,9709.87657,3157187,0.903395737,79787.97419,3959353,57.7,37,98,True,True,True
29,38,Oregon,44.572,-122.0709,139791,3360.309095,3133678,1.367398345,74297.61505,4237256,44.1,41,98,True,True,False
29,39,Pennsylvania,40.5908,-77.2098,141001,6545.982816,9111901,2.558065717,34724.40103,13002700,290.6,11,96,True,True,True
29,40,Rhode Island,41.6809,-71.5118,105343,10802.54984,2497271,1.882241913,235733.7112,1097379,1061.4,3,95,True,True,True
29,41,South Carolina,33.8569,-80.945,235166,8461.005991,4147778,1.593543189,80559.49505,5118425,170.2,21,94,True,True,True
29,42,South Dakota,44.2998,-99.4388,3060,12203.00703,400824,1.63771942,45308.30523,886667,11.7,48,102,True,True,True
29,45,Utah,40.15,-111.8624,40845,10728.83675,2586391,0.481157802,80674.51289,3271616,39.7,42,101,True,True,True
29,46,Vermont,44.0459,-72.7107,3560,1868.302166,881432,1.475381712,141257.6183,643077,69.8,33,97,True,False,True
29,47,Virginia,37.7693,-78.17,452586,5833.412122,5180202,1.281150083,60689.9475,8631393,218.6,16,97,True,True,True
29,49,West Virginia,38.4912,-80.9545,22570,6666.138436,1922809,1.679124779,107290.8082,1793716,74.6,31,98,True,True,True
29,50,Wisconsin,44.2685,-89.6165,69185,10122.63943,6124411,1.084182808,105186.4392,5893718,108.8,27,99,True,True,True
29,51,Wyoming,42.756,-107.3025,1309,8931.178608,634985,1.153027665,109714.9245,576851,5.9,51,104,True,False,True
30,1,Alabama,32.3182,-86.9023,205873,9291.552328,2127308,1.660732865,43386.24792,5024279,99.2,29,94,False,False,False
30,2,Alaska,61.3707,-152.4044,53954,7411.164043,1495885,0.483252176,204482.9778,733391,1.3,52,109,True,False,False
30,3,Arizona,33.7298,-111.4312,637603,10350.43676,6643932,1.738567175,47262.82118,7151502,62.9,35,99,True,True,True
30,4,Arkansas,34.9697,-92.3731,17638,9755.007283,2420194,1.643414961,80197.18974,3011524,57.9,36,96,True,True,True
30,5,California,36.1162,-119.6816,3270247,8379.556372,41980456,1.229315221,106246.7581,39538223,253.7,13,99,True,True,False
30,6,Colorado,39.0598,-105.3111,368429,6859.474023,5426059,1.422716376,94223.08993,5773714,55.7,39,101,True,True,False
30,7,Connecticut,41.5978,-72.7554,233177,7012.703325,5708292,2.818140731,160107.5033,3605944,744.7,6,95,False,False,False
30,8,Delaware,39.3185,-75.5071,76470,7964.044676,1221186,1.393921419,125408.826,989948,508,8,94,True,True,False
30,9,District of Columbia,38.8974,-77.0268,10031,5194.764711,1092609,2.47940647,154815.5222,689545,11280,1,96,True,True,True
30,10,Florida,27.7663,-81.6868,1687229,7978.44298,19027767,1.538291854,88592.97886,21538187,401.4,10,96,True,True,False
30,11,Georgia,33.0406,-83.6431,891662,8531.806635,6425042,1.567133039,60514.13794,10711908,185.6,19,95,True,True,False
30,12,Hawaii,21.0943,-157.4983,25588,1835.90042,982906,1.5618989,69420.54084,1455271,226.6,15,101,True,False,False
30,13,Idaho,44.2405,-114.4788,79924,9103.362217,601646,1.060344351,33666.7105,1839106,22.3,46,101,True,False,True
30,15,Indiana,39.8494,-86.2583,210070,9283.105615,6976408,1.59482462,103627.1696,6785528,189.4,18,97,True,True,True
30,17,Kansas,38.5266,-96.7265,267542,9506.561943,1168723,1.36014385,40116.61633,2937880,35.9,43,99,False,False,False
30,18,Kentucky,37.6681,-84.6701,314103,8082.843127,3590222,1.028481232,80359.99949,4505836,114.1,25,97,True,True,True
30,19,Louisiana,31.1695,-91.8678,44154,8545.786283,4964052,2.215336441,106781.5008,4657757,107.8,28,96,False,False,False
30,20,Maine,44.6939,-69.3819,26180,2913.826093,1376441,1.506331699,102397.6129,1362359,44.2,40,96,True,True,True
30,21,Maryland,39.0639,-76.8021,336128,5834.347832,6966924,2.014878404,115238.0543,6177224,636.1,7,94,True,True,True
30,22,Massachusetts,42.2302,-71.5301,117112,7564.160654,13538980,2.78713365,196430.5275,7029917,901.2,5,94,True,True,False
30,23,Michigan,43.3266,-84.5361,112812,6109.409597,9366357,2.544506325,93786.83404,10077331,178,20,97,True,True,True
30,24,Minnesota,45.6945,-93.9002,9782,8171.082794,6210344,1.357365907,110119.6674,5706494,71.7,32,99,True,True,True
30,25,Mississippi,32.7416,-89.6787,45360,9212.912391,1568678,2.194828404,52708.31534,2961279,63.1,34,94,True,True,False
30,26,Missouri,38.4561,-92.2884,465902,7705.866366,4143475,1.488554622,67511.58629,6154913,89.5,30,96,True,True,False
30,27,Montana,46.9219,-110.4544,3708,8772.822794,952960,1.313965146,89163.51197,1084225,7.4,50,101,True,True,True
30,28,Nebraska,41.1254,-98.2681,52693,9851.592839,2090962,1.007503804,108093.122,1961504,25.5,45,100,True,False,True
30,29,Nevada,38.3135,-117.0554,273085,9004.381596,2479193,1.537413151,80489.20249,3104614,28.3,44,101,True,True,False
30,30,New Hampshire,43.4525,-71.5639,5238,4807.05091,1254902,1.594198464,92291.81789,1377529,153.8,23,98,True,True,True
30,31,New Jersey,40.2989,-74.521,603792,7796.984753,9403688,3.098002579,105871.2772,9288994,1263,2,95,True,True,True
30,32,New Mexico,34.8405,-106.2485,67976,8276.259056,2328334,1.881421467,111040.7191,2117522,17.5,47,98,True,True,True
